image,num_plastics,avg_size,avg_aspect_ratio
213-b_png_jpg.rf.b36b1e078ce9883ab00a5934fbff50ae_motionblur.jpg,15,1492.8279,1.5148581
231-b_png_jpg.rf.beca9e75e21785c2ec701cd3d42354f2_motionblur.jpg,11,1967.652,2.1620378
223-b_png_jpg.rf.0dfca1c4df4e204ff55c3d2f8ba85d8e_motionblur.jpg,15,1499.1261,1.4368986
216-b_png_jpg.rf.7b4cc176b3ee30ff132a8c8d67026b18_motionblur.jpg,10,1944.1306,1.5196812
225-b_png_jpg.rf.6628321554cac8da1b31b8c164407280_motionblur.jpg,19,1291.7542,1.3883194
226-b_png_jpg.rf.39cfd6aa8518a2e89b4b9765401e0191_motionblur.jpg,9,2134.6025,2.2196815
220-b_png_jpg.rf.75e74819512f3deb7b6851daa6a58a68_motionblur.jpg,17,1392.5977,1.389132
224-b_png_jpg.rf.4a7570e84003d3bef657f3211cfa2b7d_motionblur.jpg,18,1297.8917,1.3975968
221-b_png_jpg.rf.f0c3cd35438ccccba66183b101b07eb9_motionblur.jpg,11,1813.0774,1.5364472
222-b_png_jpg.rf.2d0198f0232d2ed9d289866bf7d2bf54_motionblur.jpg,15,1542.3636,1.5327924
218-b_png_jpg.rf.4d161888d130cb17f98b852ec08e2b4e_motionblur.jpg,14,1524.9855,1.4294895
219-b_png_jpg.rf.f33dffeb04a822d07c2380a0e456cb55_motionblur.jpg,18,1257.744,1.3694673
227-b_png_jpg.rf.109f84aa6c0ab12ef30a7f97a723babb_motionblur.jpg,13,1761.1427,2.0151384
207-b_png_jpg.rf.473ab7dd7acfa2825c270b0c0e60279e_motionblur.jpg,10,1879.6732,1.4648845
208-b_png_jpg.rf.f87153069a2f682704cd4a5995859a47_motionblur.jpg,12,1653.4307,1.4543124
211-b_png_jpg.rf.01096637254d44c5b627d8103a9d8eb2_motionblur.jpg,9,2055.4841,1.5352559
209-b_png_jpg.rf.fb8d2aaca39e4f69f7f6842a362dd940_motionblur.jpg,15,1398.528,1.39842
212-b_png_jpg.rf.00573f41a4bba7190b7f94fdb5fac42f_motionblur.jpg,11,1810.821,1.463573
206-b_png_jpg.rf.6d3108cb3fd3d372631ab95d9a7242df_motionblur.jpg,8,2208.416,1.5887856
205-b_png_jpg.rf.9ef0be42f06937c1d64bba4ea99c43ec_motionblur.jpg,15,1413.282,1.388921
210-b_png_jpg.rf.a14e85e796da54730e161a9fc32bc469_motionblur.jpg,17,1304.7378,1.3744656
196-b_png_jpg.rf.d9a1838b7ffd93058e477bb6ca705fd4_motionblur.jpg,10,1674.5299,1.593474
201-b_png_jpg.rf.8224fa223df786ae6db0328eb9c7f316_motionblur.jpg,7,2425.9622,1.6427068
195-b_png_jpg.rf.fbe35f45d26dd58515f71cc7cb8a28c8_motionblur.jpg,16,1266.0673,1.3862461
198-b_png_jpg.rf.21128ddf0dd6f40d741beb76b86cd0fe_motionblur.jpg,15,1311.6287,1.500027
199-b_png_jpg.rf.bcd5d4b79e4d5f010b72d4ffb30f1561_motionblur.jpg,17,1182.2375,1.420795
200-b_png_jpg.rf.df2d6c84da4cb0b76bd65f23a02a3ac7_motionblur.jpg,23,1098.0208,1.4792031
203-b_png_jpg.rf.02c939c51f4006404da323e3b48c5620_motionblur.jpg,12,1597.632,1.4751381
202-b_png_jpg.rf.8f1da60cbe1b3dee21bb807ecec1e9e0_motionblur.jpg,10,1858.8818,1.470685
204-b_png_jpg.rf.5664b4d8dcffb9bbd7dce168288ea11e_motionblur.jpg,13,1551.6663,1.451282
194-b_png_jpg.rf.ff81f53d41aba7a4cfe8fa55a7b8bb06_motionblur.jpg,15,1286.8551,1.4069468
188-b_png_jpg.rf.55bda9172f204f35d24454fd8e86c340_motionblur.jpg,12,1466.4424,1.4446164
187-b_png_jpg.rf.d380427c2df3bfe9b165c60704e1db9a_motionblur.jpg,10,1654.9613,1.5075414
186-b_png_jpg.rf.5560b882e08cba2886a28b990c785943_motionblur.jpg,8,1914.117,1.5930955
192-b_png_jpg.rf.15bb840bab9c22b7969f94ebbd4de9da_motionblur.jpg,11,1560.7426,1.4781456
193-b_png_jpg.rf.fed46c80b2f5f375310b8ceec4d36184_motionblur.jpg,13,1405.0067,1.4371662
197-b_png_jpg.rf.d1c22b1335b54c49feda59e2f6fb6a5e_motionblur.jpg,12,1499.4017,1.4739647
190-b_png_jpg.rf.35dd58d1db21c6283c2b0acf76b9d75d_motionblur.jpg,16,1286.2406,1.3745787
189-b_png_jpg.rf.1f6a8cd600c62c8eecd38208eae258ab_motionblur.jpg,16,1167.4426,1.398271
191-b_png_jpg.rf.2070f26dc58ab6df8b79b18cbc377c5e_motionblur.jpg,10,1781.5774,1.669987
183-b_png_jpg.rf.5bf64643bff61f92798de617a4fe0f68_motionblur.jpg,11,1526.1024,1.5069908
180-b_png_jpg.rf.83dab8b20f779c6830b7fdee7282db88_motionblur.jpg,14,1360.3035,1.4320881
179-b_png_jpg.rf.9e6e3b5477357527c98e43e5fdc6b08d_motionblur.jpg,12,1428.4888,1.4740092
185-b_png_jpg.rf.0619b488b1dc4bd2e20b403d5b6388a6_motionblur.jpg,15,1322.6908,1.4032743
184-b_png_jpg.rf.e49bd883316b0cabb49533a3ce874e72_motionblur.jpg,15,1377.0333,1.5175501
182-b_png_jpg.rf.0573d2697b8ec2b744a05c8398968c79_motionblur.jpg,9,1753.322,1.546005
174-b_png_jpg.rf.06878316b6b828acb518b533137e20e0_motionblur.jpg,15,1122.6461,1.4199193
175-b_png_jpg.rf.d9d2a5181fa595292923fcf0f2878519_motionblur.jpg,17,1033.288,1.3971717
173-b_png_jpg.rf.89e96183ff700c4b3f4100d3d5b3e71d_motionblur.jpg,13,1209.3817,1.4642336
170-b_png_jpg.rf.01e49069d834c199e54370dd7666f2e8_motionblur.jpg,16,1049.8156,1.3743277
176-b_png_jpg.rf.365c5eaf8464a5c4dacb55754eb08bfe_motionblur.jpg,6,2312.9348,1.7492536
177-b_png_jpg.rf.dc93f5e2ecebe58c0f229479e238251d_motionblur.jpg,8,1880.4119,1.596427
169-b_png_jpg.rf.63aafe0f42f9daab7cf709f1a5a3ab46_motionblur.jpg,14,1141.093,1.4079086
171-b_png_jpg.rf.74465c6af41926407919e9ea4ba22349_motionblur.jpg,9,1514.6348,1.5794691
172-b_png_jpg.rf.6bf10266007ff7c8bef442a7215e899f_motionblur.jpg,11,1357.45,1.4508767
178-b_png_jpg.rf.a200daada23245eea253e59a5c5d99e4_motionblur.jpg,10,1608.6715,1.5663741
181-b_png_jpg.rf.979b73728dd0a91c2f035b396e466fcf_motionblur.jpg,7,2093.5396,1.6681769
165-b_png_jpg.rf.7631b84036d1586baf49068f2c6be773_motionblur.jpg,16,1118.551,1.4558408
164-b_png_jpg.rf.bdd7bd4e4e01a089a87b4b613f68ea0e_motionblur.jpg,15,1085.576,1.4005699
163-b_png_jpg.rf.8bcf64166bfc65e776887b82e00be4b0_motionblur.jpg,13,1236.7412,1.5223497
160-b_png_jpg.rf.e8b72619a3f3812deeb87f41fa10d454_motionblur.jpg,14,1127.712,1.3995978
162-b_png_jpg.rf.b8dd1721e787796de541651ac5cff6b5_motionblur.jpg,9,1480.9224,1.4583001
15_png_jpg.rf.32f1bb9461c15530910d32d42f68900a_motionblur.jpg,15,1613.6643,1.5138003
168-b_png_jpg.rf.c92962c65ff5d62fddcea9867e37bd7b_motionblur.jpg,12,1244.1527,1.4013921
166-b_png_jpg.rf.40188d7eb1cd791b12e8627315e5d143_motionblur.jpg,8,1604.204,1.5357554
167-b_png_jpg.rf.5d2160783cc99a96032b5f7d29a04768_motionblur.jpg,11,1275.378,1.4350806
288-c_png_jpg.rf.241c9f5cfa3d866ede2597659e20643a_motionblur.jpg,11,1577.3667,1.4338827
287-c_png_jpg.rf.dc6260e47ad20cbe95e954e417a46829_motionblur.jpg,9,1758.3586,1.4136395
291-c_png_jpg.rf.7e9d8fe21c5ab324597a960d1953c8bc_motionblur.jpg,8,1756.5927,1.4494672
294-c_png_jpg.rf.d9a8878bfed6fa6d6ff4d92e2424a6eb_motionblur.jpg,14,1351.6239,1.3216734
298-c_png_jpg.rf.e3180937fc05f9308fb866546e6cd141_motionblur.jpg,13,1363.0332,1.3908416
295-c_png_jpg.rf.cb0db0a3fdfa4d299c462f8768a5d1db_motionblur.jpg,16,1284.9314,1.3571306
292-c_png_jpg.rf.b74011feed79105abd9f8e7be5f86548_motionblur.jpg,11,2412.2495,1.3514107
293-c_png_jpg.rf.ea230f16859aeff93622282bfdaa1d35_motionblur.jpg,12,1442.1802,1.3834959
28_png_jpg.rf.313c9f7b20d16dfe2efef7523d40dcbc_motionblur.jpg,10,1623.163,1.278042
290-c_png_jpg.rf.0f61e8bda9ee58996c7b4d04cb290104_motionblur.jpg,16,1969.708,1.3919032
279-c_png_jpg.rf.bc13e9b55f8dbb9dcf2caac558dcecda_motionblur.jpg,11,1718.0206,1.3984098
282-c_png_jpg.rf.d97bb0b33c89c0db09e6a949b01975dc_motionblur.jpg,8,1966.9098,1.4477131
283-c_png_jpg.rf.d2fff6254f3dfe1f1988000a619b8488_motionblur.jpg,10,1734.3955,1.4429693
277-c_png_jpg.rf.8ac970bc888c67bd0148722f7e6d226f_motionblur.jpg,7,2237.0564,1.4821997
278-c_png_jpg.rf.c14be0460e13a35ebf515ea12214783a_motionblur.jpg,9,1935.0977,1.447084
280-c_png_jpg.rf.2a417220272d4430457cbb91f9b8bb82_motionblur.jpg,13,1585.0177,1.4028919
281-c_png_jpg.rf.fbdcde433cac678b053aa7098ea74ca9_motionblur.jpg,6,2307.4102,1.5772381
286-c_png_jpg.rf.e69e298fec362d7bfe0a4a38ee3976b4_motionblur.jpg,7,2020.9854,1.4915847
284-c_png_jpg.rf.66aa5e1259cf99e2b1096dbd75e1fbda_motionblur.jpg,12,1578.0253,1.4125916
285-c_png_jpg.rf.22781eb1276972c6a6a298bfe5ebc3d9_motionblur.jpg,14,1471.0283,1.3976885
289-c_png_jpg.rf.0c7358585671a4db48c22c1ed13748d4_motionblur.jpg,13,1470.9755,1.3583043
276-c_png_jpg.rf.d4453b1d80d311e72fefa3be4e2009fc_motionblur.jpg,5,2792.489,1.6574612
272-c_png_jpg.rf.37ecb976beff74687e51bf8392b2e379_motionblur.jpg,11,2269.1448,1.2099255
271-c_png_jpg.rf.6503d6c5843d494450aca616ef442262_motionblur.jpg,9,1395.4976,1.2000678
268-c_png_jpg.rf.038f1d0c9158e23669bc29ba36fea819_motionblur.jpg,12,2197.883,1.2438687
273-c_png_jpg.rf.bd031f6934e52b5fc03d278f2b8d3fc4_motionblur.jpg,12,1311.9921,1.2073944
267-c_png_jpg.rf.790286541aa2fc9e7bdd380b689a8264_motionblur.jpg,10,2476.814,1.1845108
270-c_png_jpg.rf.7a7e5520d168ed7dd2694bb369dc2e4c_motionblur.jpg,15,1254.1069,1.2449483
275-c_png_jpg.rf.4c2b619db453dd225603e92ece3234eb_motionblur.jpg,16,1194.457,1.2108998
274-c_png_jpg.rf.5da94e61452d3aa1de58d692b9e7c9b2_motionblur.jpg,14,1230.8455,1.2093858
264-c_png_jpg.rf.cb0a992269c0c3716d56162bab4c0147_motionblur.jpg,12,1452.2676,1.2182177
265-c_png_jpg.rf.d6b8a7760a4de1dd70faee8c17443f56_motionblur.jpg,14,1359.3894,1.2594861
269-c_png_jpg.rf.51daa8a5f204ebf4e9c689aa217a7023_motionblur.jpg,13,1326.7329,1.2093322
266-c_png_jpg.rf.1674e76492e05d3d559462749866276a_motionblur.jpg,7,1773.6661,1.2252952
263-c_png_jpg.rf.5e02c62679a1eff00a8f31d3cb4126ca_motionblur.jpg,10,1577.3303,1.2538309
25_png_jpg.rf.052c7c26abebe05615068b9d52a13129_motionblur.jpg,17,1718.7614,1.5056387
260-c_png_jpg.rf.4a08f0a8b14a7d63a61670aae6cfc401_motionblur.jpg,13,1458.9598,1.2465856
259-c_png_jpg.rf.c204080d234e5e7a0118e7baadffad46_motionblur.jpg,11,1574.2773,1.2273701
258-c_png_jpg.rf.7821599a36e1949d2eb671345bedde18_motionblur.jpg,9,1767.7642,1.2399912
256-c_png_jpg.rf.d2f391d0412fb36c07c045ba860c918a_motionblur.jpg,5,2448.669,1.2715362
255-c_png_jpg.rf.4f31d4f9f7bf9e0ccaee8e61a16aad62_motionblur.jpg,12,1579.8883,1.2685866
261-c_png_jpg.rf.44f0755a397e435718108e9fb48e6c1d_motionblur.jpg,6,2043.7495,1.240903
262-c_png_jpg.rf.9286c47cd372a58af342c564798db54c_motionblur.jpg,8,1765.1472,1.2125566
253-c_png_jpg.rf.9b3fbacea3c635a6d9715939506766d3_motionblur.jpg,8,1948.397,1.2689376
252-c_png_jpg.rf.28334046304c6c1b88832c52df0e6ee6_motionblur.jpg,7,3548.864,1.2522968
257-c_png_jpg.rf.99bc3a6bc9059f96892fcedbe481a246_motionblur.jpg,8,3102.3647,1.2390085
248-b_png_jpg.rf.5ad143de2677ba93b9fcb37ad36ec8d9_motionblur.jpg,19,1332.6604,1.7206515
247-b_png_jpg.rf.3e8f03de24536523f358fd98858afb81_motionblur.jpg,15,1561.6246,1.8260552
254-c_png_jpg.rf.7fe5f40e69fae077ca60bdd596e1d468_motionblur.jpg,10,1746.7473,1.2196884
244-b_png_jpg.rf.a62f1c8e0a249e90782f27e9ee5f4086_motionblur.jpg,19,1301.767,1.688077
251-c_png_jpg.rf.d59fa37bb0e4367dc1139e7885a6e4f4_motionblur.jpg,4,3023.1587,1.3160841
250-b_png_jpg.rf.4ed1a9ab26b1218da109492041607544_motionblur.jpg,21,1309.617,1.6606219
249-b_png_jpg.rf.c68a8e1858daa50c523e923eb29430d4_motionblur.jpg,19,1349.0796,1.7108151
242-b_png_jpg.rf.1ea16e3aa28cb5e874598ad7c6e33f03_motionblur.jpg,14,1613.3685,1.8521463
243-b_png_jpg.rf.404026ad6b33f562d6de3bc2f9935e49_motionblur.jpg,15,1491.7007,1.603333
245-b_png_jpg.rf.055bc6177ed6b3e03d09358ba2e2867d_motionblur.jpg,18,1358.7101,1.5446048
246-b_png_jpg.rf.d44fe6b7eb217060dc0b265446db594b_motionblur.jpg,13,1709.0682,1.7138413
234-b_png_jpg.rf.3efd838c29ee1cd1bd1cdf1024bb1ed1_motionblur.jpg,16,1446.0417,1.7778678
240-b_png_jpg.rf.f087d686ff5aea620a534b6275a2dcd3_motionblur.jpg,19,1355.3024,1.6759166
239-b_png_jpg.rf.8b950e7b7bfd0b00d45b7189400a31cf_motionblur.jpg,17,1404.9335,1.7502788
241-b_png_jpg.rf.5bd0e363b244edda8deae6e725b16a6a_motionblur.jpg,13,1807.6519,1.9956046
233-b_png_jpg.rf.098107933fbc8781d20e397498022dd6_motionblur.jpg,13,1634.1329,1.6282921
232-b_png_jpg.rf.7559f3df5ad2fb33f9076af6c3620a84_motionblur.jpg,12,1756.9906,1.9450026
235-b_png_jpg.rf.8dfe7e6c920e2b15df02dc0dceb77c24_motionblur.jpg,18,1331.3492,1.7108998
236-b_png_jpg.rf.31a8e816e391ce5c2afe559aaefee269_motionblur.jpg,12,1869.6996,2.0696294
237-b_png_jpg.rf.5827d024d65e5e31fc5cda2c3fbea57d_motionblur.jpg,13,1672.604,1.8948022
238-b_png_jpg.rf.a64946f8a5534e0644929cf8062c0bc7_motionblur.jpg,14,1576.1453,1.6325567
363-c_png_jpg.rf.822e893f66ee43676e4c27e0bd05debd_motionblur.jpg,13,1650.9243,1.6418904
364-c_png_jpg.rf.ac3b40821f2bc6b17e561fad2118844c_motionblur.jpg,17,1494.9281,1.947023
365-c_png_jpg.rf.dda34bbe9eb055d0400acb1d74b5eb20_motionblur.jpg,18,1444.482,1.7974985
357-c_png_jpg.rf.deb73f68487fbde895dc6bc670f2bc8e_motionblur.jpg,12,1833.6255,2.301409
35_png_jpg.rf.7e22532284c358222b4e25fce3749f14_motionblur.jpg,14,1441.8508,1.1925001
362-c_png_jpg.rf.e8c2f53a40cd193ea8726f41a3050b45_motionblur.jpg,13,1694.5764,2.214261
360-c_png_jpg.rf.9492b932a99e9af2007adca11bbe2161_motionblur.jpg,17,1533.5576,1.8410876
358-c_png_jpg.rf.f9c44112745314fdce1087388b6a3891_motionblur.jpg,13,1713.4062,2.0590227
359-c_png_jpg.rf.0d2b5b898c808bcab9ae517a3133748a_motionblur.jpg,14,1639.3127,1.5759523
354-c_png_jpg.rf.c3aba74ca38739af021b70393b2e4871_motionblur.jpg,13,1765.1127,1.6329491
355-c_png_jpg.rf.a65ece43dccb248ef531a7f5ea85c525_motionblur.jpg,17,1572.167,2.0260224
368-c_png_jpg.rf.ca586a37ee685bbb5c7458fa1b5c679d_motionblur.jpg,16,1477.3936,2.0261168
361-c_png_jpg.rf.bebf0f49d7e3aa40348035c92aa9c00b_motionblur.jpg,11,2733.1885,1.9058754
351-c_png_jpg.rf.7445fcd912524631e3f078e85aa35faa_motionblur.jpg,8,2403.2393,2.203361
344-c_png_jpg.rf.9de78c7feafbe74bc95384df0f090767_motionblur.jpg,17,1402.9053,1.9927918
345-c_png_jpg.rf.63feacf3d821b707511162b12b2a7b70_motionblur.jpg,18,1351.0667,1.660391
352-c_png_jpg.rf.c60e46a3a437420b1c47ec388544537f_motionblur.jpg,12,1927.3043,2.7017071
348-c_png_jpg.rf.77409c24b249105fcd61a813ac1b6499_motionblur.jpg,15,1411.3368,1.7829868
347-c_png_jpg.rf.af9eb4c9a019fc9d9a28a347efa1bf9e_motionblur.jpg,13,1510.1282,1.8340397
353-c_png_jpg.rf.e8ad5b177e766c43b97d4af590c8d401_motionblur.jpg,12,1853.5132,2.1589
350-c_png_jpg.rf.19e93ecc46f8014648398cf5623aa867_motionblur.jpg,18,1303.2423,1.4078442
349-c_png_jpg.rf.efca0ff14a1b9b5ccfa85704b85648a7_motionblur.jpg,17,1336.143,1.6849067
356-c_png_jpg.rf.6c9d06985d857b04e33bb3ebbf32e743_motionblur.jpg,11,2829.1865,2.4265754
342-c_png_jpg.rf.7c6cf3a9650ba9560bde2832d2d8a05a_motionblur.jpg,13,1566.3049,2.253724
341-c_png_jpg.rf.c554eef9fd951ef8a93480603b24e473_motionblur.jpg,11,2615.7363,1.9260674
336-c_png_jpg.rf.8c716a403e08b33237d656ab9b98ef9a_motionblur.jpg,9,1987.1986,2.1965795
334-c_png_jpg.rf.785cf53f8130f4501a0891f58ef46eb6_motionblur.jpg,13,1668.6798,1.4415978
338-c_png_jpg.rf.a2e1ac0abdbbeeb7b98592922647b0c4_motionblur.jpg,13,1618.6467,1.8969502
339-c_png_jpg.rf.b414ca10ac2d54608b4ff629dd694f3b_motionblur.jpg,15,1506.2577,1.8195661
340-c_png_jpg.rf.818428409b4a70ed74a6180c52b85a78_motionblur.jpg,17,1440.9946,1.730408
335-c_png_jpg.rf.eac169c2fcac7032af8a45e7307e7d0f_motionblur.jpg,16,1512.7139,1.7780234
337-c_png_jpg.rf.6a108941fd28f3438de96d94a4a69e33_motionblur.jpg,11,1761.5096,2.0122283
346-c_png_jpg.rf.c4d14551bfda73abd7cf10e12f3d10c7_motionblur.jpg,11,1646.6414,1.9328187
329-c_png_jpg.rf.62ce47823b9aec3b039f72ee5fe64241_motionblur.jpg,12,1819.6245,1.4657301
328-c_png_jpg.rf.d7b1957511a699c0ae9c09d90b7bde9a_motionblur.jpg,12,1827.8008,2.4354975
330-c_png_jpg.rf.cfd4067d2243b1f62325968ae9cb449a_motionblur.jpg,14,1663.9799,1.463528
327-c_png_jpg.rf.a925c58e7fe67402c9ff0c91cb785daa_motionblur.jpg,10,2021.3373,2.7099924
332-c_png_jpg.rf.88c34655281d8253c875a02cdd3c2898_motionblur.jpg,10,1929.4401,2.0960875
331-c_png_jpg.rf.0488b9210c76b5f10f0e58138cd10801_motionblur.jpg,8,2247.3242,2.275214
333-c_png_jpg.rf.889d2a523cc78c1d3eb68fda7f74d74b_motionblur.jpg,12,1734.7582,1.984539
343-c_png_jpg.rf.252fad377edc7364aea9c58779e52516_motionblur.jpg,14,1525.9299,1.7784361
325-c_png_jpg.rf.0e73ae32492483263fe8a224b3064297_motionblur.jpg,18,1180.2408,1.6908683
324-c_png_jpg.rf.cc1bc717dc5120d2ac9f5827f217648b_motionblur.jpg,16,1215.6295,1.7538663
322-c_png_jpg.rf.90abac97c4b908d956b25a97b984377c_motionblur.jpg,11,1495.2625,1.9267513
321-c_png_jpg.rf.687d0ba53916173169736d4053b7ee0c_motionblur.jpg,10,1487.7144,2.0640283
326-c_png_jpg.rf.cb0e53037e0eae3183dcf93d0520d15f_motionblur.jpg,8,2314.2236,3.1494303
323-c_png_jpg.rf.cbb79ea6916c035a1e06bf37bdba887c_motionblur.jpg,14,1287.7568,1.7893598
314-c_png_jpg.rf.847dc0c7aebceb9ea686420fbfbe932e_motionblur.jpg,14,1391.5214,1.8612101
315-c_png_jpg.rf.29b8fbea783b8c1c61540163f9652c30_motionblur.jpg,16,1324.317,1.7616761
311-c_png_jpg.rf.533d95cdca09da1eac67fc2e812fd110_motionblur.jpg,8,1841.8197,2.3309011
312-c_png_jpg.rf.4a5dc7897dd08dcabd8aadc306d9174e_motionblur.jpg,10,1619.7213,2.066782
317-c_png_jpg.rf.9f27708407e984dbc61f2123c60908c8_motionblur.jpg,11,1499.673,1.9627522
316-c_png_jpg.rf.4eb54a536d7da77ef5c8bbeee7ea2f07_motionblur.jpg,9,1647.7202,2.1680348
320-c_png_jpg.rf.bc980055a2be1690c5873628e1344a5b_motionblur.jpg,17,1245.365,1.7237045
319-c_png_jpg.rf.35961787b9e48f263bf4fff9f1179318_motionblur.jpg,15,1290.1238,1.7993548
318-c_png_jpg.rf.561b102bf4a42ecaf10d6f8fc93f2146_motionblur.jpg,13,1376.8829,1.9076251
307-c_png_jpg.rf.217a8ae2db4c905186a90e5e6a0a9edd_motionblur.jpg,9,1804.8849,2.2105691
305-c_png_jpg.rf.db2b89c948ce69d65fc9f8a98fb0aa48_motionblur.jpg,14,1503.4812,1.8886102
301-c_png_jpg.rf.460c8115a784a3f52e9b4cd2e2e836d0_motionblur.jpg,6,2425.3977,2.715949
299-c_png_jpg.rf.a0c3c04abfd719732b3cc6ab4f50ed5f_motionblur.jpg,15,1261.8159,1.3557149
2_png_jpg.rf.1d6e254b57f231d26182a4b7a8f13513_motionblur.jpg,6,689.68207,1.6648408
302-c_png_jpg.rf.2bdb31032013796d436b7c8418659fde_motionblur.jpg,8,2025.5963,2.2828755
313-c_png_jpg.rf.91e92cfb8a302095f619d629f7f23190_motionblur.jpg,12,1492.4166,1.9786224
303-c_png_jpg.rf.200541fce1fed5008801ce18cf643f5b_motionblur.jpg,10,1775.0525,2.1563885
304-c_png_jpg.rf.2617a1f1d04d7980555fa69757079463_motionblur.jpg,12,1612.3741,1.9730258
310-c_png_jpg.rf.e41481cff758ce4c871c56d6fbe16544_motionblur.jpg,16,1359.134,2.2003975
309-c_png_jpg.rf.81c17f0c20141dd6179e19d39f72f49e_motionblur.jpg,13,1502.0618,1.8590446
308-c_png_jpg.rf.d3afec73e002a880231c22f2bf598ab4_motionblur.jpg,11,1611.5516,2.0384436
296-c_png_jpg.rf.0bbefbe563f573c52d5557a60720344a_motionblur.jpg,9,1574.9642,1.4170477
297-c_png_jpg.rf.4a50c3e4735fb1bdd0b1c598bbcfb979_motionblur.jpg,11,1437.7563,1.3612714
306-c_png_jpg.rf.ba676224d25d492e3e79a2d9a0771789_motionblur.jpg,8,1904.0017,3.1442752
300-c_png_jpg.rf.536b4271418538ebe90d22ba588d0cd2_motionblur.jpg,17,1212.805,1.3501028
9_png_jpg.rf.91f845974bb85183a021e366fb372183_motionblur.jpg,11,1935.2505,1.2476555
64_png_jpg.rf.18e7e74ba8e8cdce19abaed071dd58e9_motionblur.jpg,13,1914.433,1.2887381
73_png_jpg.rf.d2fce122c9c376beec5ff2ce31ef82aa_motionblur.jpg,15,2110.521,1.5953223
72_png_jpg.rf.7f8b722b87619eb56751d62221d57bfe_motionblur.jpg,12,2291.751,1.428248
65_png_jpg.rf.5493c98f6065664fd1f53a551fd87076_motionblur.jpg,17,1522.2139,1.2582164
75_png_jpg.rf.b2a67ee5a195396da0a4c014c089c534_motionblur.jpg,17,1819.816,1.5100851
88_png_jpg.rf.6f8088ba6aa1473133f0b7ee788c4100_motionblur.jpg,14,1956.9238,1.3282832
98_png_jpg.rf.50767cb28eac67d6718ca2e51c01c41a_motionblur.jpg,15,1965.6646,1.4168589
55_png_jpg.rf.0ad77efd130d361f43c530a39649934f_motionblur.jpg,14,1338.4513,1.2389479
48_png_jpg.rf.5950da1c2eb4745289c4f679e1ae0aae_motionblur.jpg,13,2119.5913,1.4399058
70_png_jpg.rf.5805ffd1066a9aab9f36f1f40ee4d637_motionblur.jpg,17,1556.2103,1.3692882
397-d_png_jpg.rf.15fb2906cfad8577aec8e3f2815b2f9b_motionblur.jpg,11,1888.4098,1.6978558
398-d_png_jpg.rf.5ea8121dd88980cc44bbfda1b92a49d1_motionblur.jpg,12,1168.7205,1.4298576
395-d_png_jpg.rf.71b0f4be932ec02ca2f82d610d82dd97_motionblur.jpg,16,908.8433,1.3988228
392-d_png_jpg.rf.e9164f74bad5426e6d8cb95f2059db1c_motionblur.jpg,10,2000.9902,1.7626759
393-d_png_jpg.rf.cd4876676e01e0505cc5845402c326f6_motionblur.jpg,12,1709.8726,1.6404687
396-d_png_jpg.rf.77a4dc64c7ca8580eae44a37946b2cfb_motionblur.jpg,8,1585.265,1.5955296
399-d_png_jpg.rf.70a8dc72ca445ba739729acfdb63a2fd_motionblur.jpg,15,1464.5093,1.5524487
3_png_jpg.rf.12b8899a609b742a5364f70f8eed5f16_motionblur.jpg,9,578.7491,1.6264197
59_png_jpg.rf.5406c468ced35e059af867b282a399cd_motionblur.jpg,14,1606.4454,1.2703766
400-d_png_jpg.rf.3c72654ee522a505ae2d51bb14b693ff_motionblur.jpg,17,1344.8822,1.5614063
390-d_png_jpg.rf.7443b284172cddd9aba37dbc2dde816f_motionblur.jpg,14,975.5971,1.4524605
389-d_png_jpg.rf.0aed3f099fd2b5444c090913814365dd_motionblur.jpg,13,1562.4185,1.6064353
394-d_png_jpg.rf.3d91c42833271bed92467255cc1184ea_motionblur.jpg,13,1055.0189,1.4375819
387-d_png_jpg.rf.073afec66adca7902730163fd920548c_motionblur.jpg,8,1451.5061,1.5731416
384-d_png_jpg.rf.a3e03b0c8ac9cc21f0ce08a454eac355_motionblur.jpg,13,1553.8085,1.5998805
381-d-_png_jpg.rf.f3ca2bc306e4ae23c59ec2fc809ec571_motionblur.jpg,5,1981.8682,1.7795861
380-d_png_jpg.rf.4d65461a1d4587a86465ec37e2f5391d_motionblur.jpg,13,1462.0896,1.5959579
379-d_png_jpg.rf.d4d6db5a7228eba0d7bf2a936bf800e1_motionblur.jpg,10,1111.0938,1.4504668
386-d_png_jpg.rf.629aeae22e59a99f1c139afc94ab193a_motionblur.jpg,7,2602.9255,2.024812
385-d_png_jpg.rf.20418d7bd446ae15341e4f59411d2c1e_motionblur.jpg,13,969.79224,1.4222573
382-d_png_jpg.rf.ba35e37c62ff464b562bf0a2a6b6f7b2_motionblur.jpg,9,2116.095,1.8036147
388-d_png_jpg.rf.e7340bb663b5a6c10f6841a1bc07cbae_motionblur.jpg,11,1821.4637,1.6866642
383-d_png_jpg.rf.57ec59b28dfdfcbb1a12d0f843a15975_motionblur.jpg,9,1251.8773,1.4899083
391-d_png_jpg.rf.543127c319d1207cee0081cc4feecbd7_motionblur.jpg,7,1689.3333,1.6654264
375-c_png_jpg.rf.e243ab1d11be49c56839d7a9b2f3093c_motionblur.jpg,19,1297.7339,1.5173583
374-c_png_jpg.rf.06117a5c14b6c98abbe989567110b902_motionblur.jpg,19,1333.8656,1.8718097
